id,type,subpanel,budget,duration,coinvestigators
2014/15/B/NZ9/04932,Konkurs: OPUS 8  - ogłoszony 2014-09-15,NZ9   - Podstawy stosowanych nauk o życiu,Przyznana kwota: 826 800 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST1/00046,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST1   - Nauki matematyczne,Przyznana kwota: 137 800 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 2
2014/15/B/ST1/00060,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST1   - Nauki matematyczne,Przyznana kwota: 262 362 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST1/00064,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST1   - Nauki matematyczne,Przyznana kwota: 543 515 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST1/00067,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST1   - Nauki matematyczne,Przyznana kwota: 280 800 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST1/00126,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST1   - Nauki matematyczne,Przyznana kwota: 338 380 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST1/00128,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST1   - Nauki matematyczne,Przyznana kwota: 227 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST1/00164,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST1   - Nauki matematyczne,Przyznana kwota: 129 410 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2014/15/B/ST1/01688,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST1   - Nauki matematyczne,Przyznana kwota: 248 700 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 1
2014/15/B/ST1/01710,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST1   - Nauki matematyczne,Przyznana kwota: 297 960 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST1/02197,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST1   - Nauki matematyczne,Przyznana kwota: 345 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST1/03736,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST1   - Nauki matematyczne,Przyznana kwota: 494 490 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST10/00084,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 457 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST10/00095,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 958 633 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST10/00119,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 469 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST10/00131,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 948 189 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 12
2014/15/B/ST10/00789,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 403 580 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST10/02117,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 381 622 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST10/02281,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 803 903 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 9
2014/15/B/ST10/03695,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 678 650 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST10/03850,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 366 160 PLN,Czas trwania projektu: 28 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST10/03862,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 497 250 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 12
2014/15/B/ST10/03938,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 455 500 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST10/04095,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 186 450 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 2
2014/15/B/ST10/04171,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 689 648 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST10/04245,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 611 440 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST10/04276,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 972 128 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 9
2014/15/B/ST10/04606,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 470 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST10/04886,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 378 636 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST10/04892,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST10   - Nauki o Ziemi,Przyznana kwota: 393 675 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST2/00049,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST2   - Podstawowe składniki materii,Przyznana kwota: 494 500 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 10
2014/15/B/ST2/00089,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST2   - Podstawowe składniki materii,Przyznana kwota: 588 160 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST2/00108,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST2   - Podstawowe składniki materii,Przyznana kwota: 442 728 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST2/00117,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST2   - Podstawowe składniki materii,Przyznana kwota: 473 591 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST2/00175,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST2   - Podstawowe składniki materii,Przyznana kwota: 292 370 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST2/01959,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST2   - Podstawowe składniki materii,Przyznana kwota: 681 246 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 9
2014/15/B/ST2/02157,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST2   - Podstawowe składniki materii,Przyznana kwota: 494 920 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST2/02528,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST2   - Podstawowe składniki materii,Przyznana kwota: 574 210 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST2/02537,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST2   - Podstawowe składniki materii,Przyznana kwota: 717 217 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST2/02561,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST2   - Podstawowe składniki materii,Przyznana kwota: 1 190 558 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST2/03752,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST2   - Podstawowe składniki materii,Przyznana kwota: 396 480 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST3/00364,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST3   - Fizyka fazy skondensowanej,Przyznana kwota: 1 332 500 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST3/01905,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST3   - Fizyka fazy skondensowanej,Przyznana kwota: 678 540 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST3/02212,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST3   - Fizyka fazy skondensowanej,Przyznana kwota: 300 680 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST3/03833,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST3   - Fizyka fazy skondensowanej,Przyznana kwota: 1 283 680 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 16
2014/15/B/ST3/03889,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST3   - Fizyka fazy skondensowanej,Przyznana kwota: 1 190 658 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2014/15/B/ST3/03898,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST3   - Fizyka fazy skondensowanej,Przyznana kwota: 755 900 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2014/15/B/ST3/03928,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST3   - Fizyka fazy skondensowanej,Przyznana kwota: 967 926 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST3/04105,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST3   - Fizyka fazy skondensowanej,Przyznana kwota: 646 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST3/04246,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST3   - Fizyka fazy skondensowanej,Przyznana kwota: 1 082 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST3/04252,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST3   - Fizyka fazy skondensowanej,Przyznana kwota: 1 049 890 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST4/04551,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 306 260 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST4/04601,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 361 304 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST4/04646,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 394 261 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST4/04737,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 574 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST4/04807,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 673 020 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST4/04839,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 919 820 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST4/04919,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 901 620 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST4/04929,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 152 600 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST4/04946,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 1 281 818 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST4/04949,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 511 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST4/04954,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 495 360 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST4/04955,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 825 430 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST4/04957,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 1 648 040 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST4/05022,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 389 555 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST4/05039,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 337 100 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST4/05047,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 403 300 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST4/05086,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST4   - Chemia analityczna i fizyczna,Przyznana kwota: 590 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST5/00098,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 1 089 950 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST5/00167,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 938 100 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 9
2014/15/B/ST5/02094,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 798 690 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST5/02101,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 864 964 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST5/02118,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 1 153 070 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST5/02129,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 701 186 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST5/02156,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 1 293 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST5/02180,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 694 600 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST5/04244,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 710 200 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST5/04257,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 1 077 630 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST5/04398,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 733 900 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 3
2014/15/B/ST5/04465,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 1 292 740 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 11
2014/15/B/ST5/04492,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 630 700 PLN,Czas trwania projektu: 30 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST5/04695,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 676 890 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST5/04730,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 596 640 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2014/15/B/ST5/04771,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 809 830 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 10
2014/15/B/ST5/05038,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 1 286 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST5/05062,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 766 758 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 10
2014/15/B/ST5/05229,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 621 400 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST5/05311,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 877 040 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST5/05321,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST5   - Synteza i materiały,Przyznana kwota: 364 496 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 2
2014/15/B/ST6/00609,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 498 700 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST6/00615,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 646 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST6/00619,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 597 340 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST6/02808,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 576 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST6/02837,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 558 570 PLN,Czas trwania projektu: 24 miesięcy,Liczba wykonawców projektu: 9
2014/15/B/ST6/05082,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 975 800 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST6/05130,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 780 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST6/05204,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 589 104 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST6/05205,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST6   - Informatyka i technologie informacyjne,Przyznana kwota: 380 652 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST7/00471,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 558 130 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST7/00480,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 829 000 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST7/03208,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 520 640 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST7/03244,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 904 500 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2014/15/B/ST7/04663,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 1 383 488 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST7/04683,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 588 380 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
2014/15/B/ST7/04724,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 996 644 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 5
2014/15/B/ST7/05220,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 1 170 926 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST7/05227,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 683 040 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST7/05258,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 1 370 907 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST7/05263,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 887 370 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST7/05264,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 1 386 513 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 7
2014/15/B/ST7/05270,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 761 800 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 6
2014/15/B/ST7/05271,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST7   - Inżynieria systemów i telekomunikacji,Przyznana kwota: 1 215 310 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 8
2014/15/B/ST8/00045,Konkurs: OPUS 8  - ogłoszony 2014-09-15,ST8   - Inżynieria procesów i produkcji,Przyznana kwota: 284 100 PLN,Czas trwania projektu: 36 miesięcy,Liczba wykonawców projektu: 4
